state,district,year,crop,groundwater_ph,ec_groundwater_(µs/cm),hardness_groundwater_(mg/l),nitrate_groundwater_(mg/l),rainfall_mm,soil_ph,soil_organic_carbon,soil_nitrogen,soil_phosphorus,soil_potassium,crop_yield
Punjab,Jalandhar,2019,Sugarcane,7.31,964.0,340.0,39.0,736,7.3,0.79,218.0,25.0,226,3490
Punjab,Firozpur,2019,Wheat,8.03,1377.0,521.5575,52.0,608,7.89,0.57,170.0,13.0,163,4950
Punjab,Firozpur,2019,Rice,8.1,1379.0,521.5575,49.0,613,7.92,0.59,172.0,15.0,160,5000
Punjab,Firozpur,2019,Bajra,8.07,1376.0,521.5575,53.0,610,7.91,0.56,171.0,17.0,161,2050
Punjab,Firozpur,2019,Cotton,8.09,1378.0,521.5575,52.0,612,7.95,0.58,170.0,16.0,159,990
Punjab,Firozpur,2019,Sugarcane,8.05,1382.0,521.5575,50.0,609,7.9,0.57,172.0,15.0,160,3500
Punjab,Moga,2019,Wheat,7.29,1018.0,362.0,44.0,627,7.18,0.74,200.0,20.0,206,4950
Punjab,Moga,2019,Rice,7.31,1012.0,359.0,42.0,631,7.22,0.7,197.0,21.0,203,5000
Punjab,Moga,2019,Bajra,7.34,1020.0,363.0,44.0,629,7.21,0.71,198.0,19.0,208,2070
Punjab,Moga,2019,Cotton,7.32,1017.0,361.0,41.0,632,7.2,0.69,199.0,19.0,204,955
Punjab,Moga,2019,Sugarcane,7.28,1014.0,360.0,41.0,628,7.19,0.71,201.0,20.0,207,3540
Punjab,Kapurthala,2019,Wheat,7.17,963.0,342.0,36.0,728,7.08,0.89,225.0,23.0,225,4950
Punjab,Kapurthala,2019,Rice,7.13,967.0,338.0,39.0,722,7.09,0.87,227.0,22.0,223,5000
Punjab,Kapurthala,2019,Bajra,7.18,964.0,340.0,35.0,730,7.1,0.85,226.0,24.0,227,2050
Punjab,Kapurthala,2019,Cotton,7.11,962.0,343.0,37.0,726,7.06,0.88,223.0,21.0,226,930
Punjab,Kapurthala,2019,Sugarcane,7.14,966.0,341.0,35.0,729,7.13,0.9,225.0,22.0,225,3480
Punjab,Hoshiarpur,2019,Wheat,6.72,728.0,304.0,32.0,801,6.63,0.935,239.0,28.5,250,5100
Punjab,Hoshiarpur,2019,Rice,6.68,732.0,300.0,33.0,799,6.65,0.935,235.0,28.5,246,5150
Punjab,Hoshiarpur,2019,Bajra,6.71,730.0,303.0,31.0,798,6.7,0.935,238.0,28.5,247,2050
Punjab,Hoshiarpur,2019,Cotton,6.73,729.0,301.0,34.0,803,6.66,0.935,236.0,28.5,248,960
Punjab,Hoshiarpur,2019,Sugarcane,6.75,733.0,302.0,32.0,800,6.64,0.935,238.0,28.0,248,3500
Punjab,Bathinda,2018,Wheat,8.12,1347.0,521.5575,47.0,605,7.88,0.57,173.0,15.0,162,4820
Punjab,Bathinda,2018,Rice,8.15,1341.0,521.5575,48.0,602,7.89,0.58,177.0,13.0,165,4880
Punjab,Bathinda,2018,Bajra,8.11,1349.0,521.5575,49.0,609,7.87,0.56,172.0,16.0,161,2000
Punjab,Bathinda,2018,Cotton,8.1,1346.0,521.5575,50.0,606,7.85,0.58,175.0,14.0,163,960
Punjab,Bathinda,2018,Sugarcane,8.16,1345.0,521.5575,48.0,604,7.89,0.57,174.0,15.0,164,3450
Punjab,Sangrur,2018,Wheat,8.51,1202.0,462.0,42.0,608,7.96,0.58,181.0,17.0,159,4480
Punjab,Sangrur,2018,Rice,8.53,1198.0,460.0,43.0,607,8.01,0.62,179.0,16.0,160,4550
Punjab,Sangrur,2018,Bajra,8.49,1201.0,464.0,41.0,603,7.97,0.61,181.0,15.0,162,2000
Punjab,Sangrur,2018,Cotton,8.48,1205.0,461.0,44.0,606,7.96,0.59,177.0,16.0,163,950
Punjab,Sangrur,2018,Sugarcane,8.52,1203.0,463.0,43.0,605,7.95,0.6,178.0,17.0,164,3490
Punjab,Patiala,2018,Wheat,7.6,1137.0,383.0,34.0,627,7.56,0.62,183.0,17.0,202,4600
Punjab,Patiala,2018,Rice,7.65,1143.0,384.0,38.0,629,7.62,0.65,185.0,16.0,198,4650
Punjab,Patiala,2018,Bajra,7.66,1134.0,385.0,36.0,628,7.61,0.64,179.0,17.0,201,2050
Punjab,Patiala,2018,Cotton,7.63,1136.0,381.0,38.0,626,7.57,0.62,180.0,19.0,200,950
Punjab,Patiala,2018,Sugarcane,7.62,1138.0,382.0,35.0,630,7.6,0.65,183.0,16.0,201,3440
Punjab,Amritsar,2018,Wheat,7.04,713.0,309.0,30.0,778,7.02,0.8,217.0,23.0,221,5150
Punjab,Amritsar,2018,Rice,7.01,710.0,308.0,32.0,777,7.08,0.82,215.0,22.0,222,5200
Punjab,Amritsar,2018,Bajra,7.04,714.0,307.0,29.0,781,7.03,0.81,218.0,21.0,221,1950
Punjab,Amritsar,2018,Cotton,7.03,712.0,310.0,31.0,780,7.05,0.79,216.0,24.0,223,945
Punjab,Amritsar,2018,Sugarcane,7.05,711.0,308.0,31.0,779,7.02,0.8,214.0,25.0,220,3480
Punjab,Jalandhar,2018,Wheat,7.31,958.0,342.0,39.0,723,7.24,0.74,216.0,21.0,223,4800
Punjab,Jalandhar,2018,Rice,7.28,962.0,340.0,36.0,729,7.2,0.72,214.0,24.0,227,4850
Punjab,Jalandhar,2018,Bajra,7.33,961.0,339.0,38.0,726,7.23,0.75,217.0,25.0,224,1890
Punjab,Jalandhar,2018,Cotton,7.27,963.0,341.0,37.0,728,7.29,0.76,215.0,26.0,223,910
Punjab,Jalandhar,2018,Sugarcane,7.36,960.0,342.0,34.0,722,7.18,0.75,217.0,25.0,225,3500
Punjab,Firozpur,2018,Wheat,8.01,1362.0,521.5575,50.0,604,7.92,0.58,173.0,16.0,164,4900
Punjab,Firozpur,2018,Rice,8.0,1359.0,521.5575,52.0,607,7.9,0.59,170.0,15.0,163,4950
Punjab,Firozpur,2018,Bajra,8.03,1361.0,521.5575,51.0,606,7.91,0.56,172.0,14.0,162,2030
Punjab,Firozpur,2018,Cotton,8.02,1360.0,521.5575,48.0,608,7.93,0.59,174.0,15.0,162,950
Punjab,Firozpur,2018,Sugarcane,7.99,1358.0,521.5575,53.0,603,7.89,0.58,171.0,16.0,165,3410
Punjab,Kapurthala,2018,Wheat,7.14,958.0,337.0,36.0,717,7.03,0.87,224.0,22.0,222,4900
Punjab,Kapurthala,2018,Rice,7.11,953.0,339.0,37.0,719,7.16,0.85,223.0,22.0,227,4950
Punjab,Kapurthala,2018,Bajra,7.13,959.0,341.0,35.0,716,7.15,0.88,220.0,23.0,224,1900
Punjab,Kapurthala,2018,Cotton,7.12,954.0,340.0,37.0,723,7.14,0.89,222.0,21.0,226,900
Punjab,Kapurthala,2018,Sugarcane,7.09,957.0,338.0,38.0,718,7.13,0.85,225.0,23.0,221,3520
Punjab,Hoshiarpur,2018,Wheat,6.67,717.0,297.0,35.0,797,6.68,0.91,236.0,28.0,249,5050
Punjab,Hoshiarpur,2018,Rice,6.62,724.0,293.0,34.0,802,6.6,0.935,232.0,28.5,245,5100
Punjab,Hoshiarpur,2018,Bajra,6.68,721.0,295.0,33.0,800,6.62,0.935,234.0,27.0,244,2200
Punjab,Hoshiarpur,2018,Cotton,6.65,719.0,297.0,35.0,801,6.67,0.93,233.0,28.5,246,990
Punjab,Hoshiarpur,2018,Sugarcane,6.61,725.0,294.0,32.0,803,6.69,0.935,239.0,28.5,248,3510
Punjab,Ludhiana,2018,Wheat,7.32,953.0,337.0,35.0,735,7.2,0.78,219.0,21.0,224,4750
Punjab,Ludhiana,2018,Rice,7.29,958.0,336.0,37.0,729,7.18,0.77,216.0,23.0,228,4800
Punjab,Ludhiana,2018,Bajra,7.31,951.0,338.0,37.0,732,7.21,0.73,221.0,22.0,227,1960
Punjab,Ludhiana,2018,Cotton,7.34,955.0,335.0,34.0,734,7.19,0.75,216.0,21.0,220,940
Punjab,Ludhiana,2018,Sugarcane,7.27,950.0,339.0,33.0,731,7.25,0.76,220.0,22.0,224,3600
Punjab,Ludhiana,2017,Wheat,7.23,943.0,334.0,36.0,722,7.16,0.72,212.0,22.0,222,4700
Punjab,Ludhiana,2017,Rice,7.26,946.0,335.0,35.0,725,7.17,0.74,214.0,23.0,225,4750
Punjab,Ludhiana,2017,Bajra,7.28,941.0,336.0,38.0,720,7.14,0.74,216.0,19.0,221,1920
Punjab,Ludhiana,2017,Cotton,7.25,944.0,333.0,34.0,726,7.15,0.74,213.0,21.0,220,920
Punjab,Ludhiana,2017,Sugarcane,7.21,947.0,334.0,35.0,721,7.15,0.72,212.0,21.0,223,3590
Punjab,Bathinda,2017,Wheat,8.07,1324.0,521.5575,47.0,589,7.88,0.59,171.0,15.0,158,4770
Punjab,Bathinda,2017,Rice,8.11,1332.0,521.5575,44.0,593,7.87,0.56,177.0,16.0,159,4820
Punjab,Bathinda,2017,Bajra,8.1,1326.0,521.5575,46.0,597,7.89,0.54,170.0,15.0,160,1950
Punjab,Bathinda,2017,Cotton,8.08,1331.0,521.5575,45.0,598,7.91,0.57,172.0,16.0,156,930
Punjab,Bathinda,2017,Sugarcane,8.09,1329.0,521.5575,45.0,592,7.86,0.55,173.0,15.0,158,3500
Punjab,Sangrur,2017,Wheat,8.45,1183.0,453.0,39.0,602,7.97,0.58,173.0,13.0,157,4400
Punjab,Sangrur,2017,Rice,8.43,1180.0,454.0,40.0,604,7.96,0.6,171.0,15.0,154,4450
Punjab,Sangrur,2017,Bajra,8.46,1178.0,449.0,42.0,607,7.98,0.57,176.0,13.0,156,1950
Punjab,Sangrur,2017,Cotton,8.48,1185.0,452.0,40.0,605,7.91,0.59,178.0,15.0,158,900
Punjab,Sangrur,2017,Sugarcane,8.47,1181.0,450.0,41.0,600,7.95,0.56,175.0,14.0,156,3390
Punjab,Patiala,2017,Wheat,7.53,1128.0,372.0,33.0,606,7.56,0.61,174.0,13.0,194,4550
Punjab,Patiala,2017,Rice,7.59,1122.0,376.0,36.0,603,7.53,0.62,176.0,14.0,199,4600
Punjab,Patiala,2017,Bajra,7.57,1125.0,371.0,39.0,605,7.52,0.62,176.0,14.0,197,2050
Punjab,Patiala,2017,Cotton,7.6,1119.0,374.0,38.0,604,7.55,0.61,175.0,15.0,193,930
Punjab,Patiala,2017,Sugarcane,7.54,1124.0,370.0,34.0,607,7.57,0.63,174.0,13.0,196,3510
Punjab,Amritsar,2017,Wheat,7.04,698.0,298.0,31.0,757,6.99,0.76,207.0,17.0,218,5050
Punjab,Amritsar,2017,Rice,7.08,693.0,293.0,33.0,763,6.95,0.74,210.0,15.0,219,5100
Punjab,Amritsar,2017,Bajra,7.0,695.0,297.0,30.0,758,6.98,0.79,213.0,16.0,216,1950
Punjab,Amritsar,2017,Cotton,7.01,697.0,294.0,33.0,760,6.98,0.78,209.0,18.0,220,920
Punjab,Amritsar,2017,Sugarcane,7.06,691.0,296.0,29.0,755,7.0,0.76,208.0,17.0,221,3480
Punjab,Jalandhar,2017,Wheat,7.28,954.0,337.0,35.0,723,7.24,0.72,212.0,21.0,221,4650
Punjab,Jalandhar,2017,Rice,7.26,958.0,334.0,39.0,729,7.2,0.74,212.0,23.0,222,4700
Punjab,Jalandhar,2017,Bajra,7.24,951.0,336.0,38.0,726,7.23,0.71,211.0,21.0,224,1920
Punjab,Jalandhar,2017,Cotton,7.25,950.0,335.0,36.0,720,7.15,0.71,210.0,22.0,223,920
Punjab,Jalandhar,2017,Sugarcane,7.27,959.0,332.0,36.0,725,7.25,0.7,213.0,21.0,225,3510
Punjab,Firozpur,2017,Wheat,7.92,1345.0,521.5575,46.0,599,7.85,0.53,173.0,13.0,159,4800
Punjab,Firozpur,2017,Rice,7.9,1341.0,521.5575,45.0,601,7.82,0.56,172.0,12.0,156,4850
Punjab,Firozpur,2017,Bajra,7.94,1340.0,521.5575,41.0,600,7.89,0.55,171.0,15.0,160,1950
Punjab,Firozpur,2017,Cotton,7.96,1347.0,521.5575,42.0,604,7.83,0.54,175.0,13.0,158,930
Punjab,Firozpur,2017,Sugarcane,7.98,1346.0,521.5575,44.0,599,7.8,0.57,172.0,15.0,157,3550
Punjab,Moga,2017,Wheat,7.14,990.0,354.0,39.0,713,7.11,0.69,196.0,17.0,201,4800
Punjab,Moga,2017,Rice,7.18,996.0,356.0,41.0,717,7.12,0.72,198.0,18.0,202,4850
Punjab,Moga,2017,Bajra,7.19,991.0,355.0,40.0,711,7.17,0.69,196.0,17.0,200,1950
Punjab,Moga,2017,Cotton,7.15,994.0,351.0,39.0,714,7.09,0.7,194.0,16.0,203,900
Punjab,Moga,2017,Sugarcane,7.21,993.0,355.0,41.0,710,7.08,0.72,197.0,17.0,202,3570
Punjab,Kapurthala,2017,Wheat,7.06,943.0,334.0,34.0,712,6.94,0.8,222.0,21.0,220,4800
Punjab,Kapurthala,2017,Rice,7.04,941.0,333.0,36.0,709,6.96,0.83,224.0,22.0,222,4850
Punjab,Kapurthala,2017,Bajra,7.09,948.0,334.0,37.0,713,7.0,0.84,221.0,23.0,224,1950
Punjab,Kapurthala,2017,Cotton,7.1,947.0,335.0,35.0,715,6.93,0.81,223.0,24.0,221,920
Punjab,Kapurthala,2017,Sugarcane,7.11,949.0,333.0,36.0,711,7.02,0.82,222.0,21.0,223,3490
Punjab,Hoshiarpur,2017,Wheat,6.6,709.0,292.0,27.0,783,6.64,0.92,232.0,28.0,248,4950
Punjab,Hoshiarpur,2017,Rice,6.63,715.0,290.0,28.0,785,6.66,0.91,234.0,28.5,245,5000
Punjab,Hoshiarpur,2017,Bajra,6.61,710.0,289.0,29.0,780,6.65,0.93,235.0,28.0,241,1920
Punjab,Hoshiarpur,2017,Cotton,6.67,712.0,291.0,29.0,787,6.68,0.93,234.0,28.0,247,910
Punjab,Hoshiarpur,2017,Sugarcane,6.66,713.0,288.0,29.0,784,6.6,0.935,230.0,28.5,243,3560
Punjab,Bathinda,2016,Wheat,8.11,1309.0,521.5575,42.0,593,7.84,0.56,162.0,13.0,155,4700
Punjab,Bathinda,2016,Rice,8.09,1307.0,521.0,44.0,591,7.86,0.57,165.0,15.0,156,4750
Punjab,Bathinda,2016,Bajra,8.14,1313.0,520.0,45.0,589,7.83,0.53,164.0,14.0,154,1930
Punjab,Bathinda,2016,Cotton,8.13,1310.0,521.5575,42.0,592,7.87,0.55,163.0,14.0,157,900
Punjab,Bathinda,2016,Sugarcane,8.08,1312.0,520.0,43.0,594,7.82,0.54,165.0,12.0,156,3450
Punjab,Sangrur,2016,Wheat,8.41,1171.0,443.0,38.0,597,7.92,0.57,172.0,13.0,154,4350
Punjab,Sangrur,2016,Rice,8.48,1173.0,445.0,41.0,599,7.94,0.59,173.0,14.0,157,4400
Punjab,Sangrur,2016,Bajra,8.47,1172.0,440.0,40.0,593,7.93,0.56,174.0,15.0,155,1920
Punjab,Sangrur,2016,Cotton,8.43,1175.0,442.0,39.0,596,7.95,0.58,176.0,12.0,154,900
Punjab,Sangrur,2016,Sugarcane,8.42,1174.0,444.0,41.0,595,7.9,0.57,172.0,13.0,156,3500
Punjab,Patiala,2016,Wheat,7.56,1120.0,368.0,31.0,607,7.59,0.57,176.0,12.0,192,4500
Punjab,Patiala,2016,Rice,7.58,1118.0,370.0,32.0,601,7.52,0.6,175.0,14.0,193,4550
Punjab,Patiala,2016,Bajra,7.54,1119.0,365.0,33.0,606,7.57,0.58,173.0,15.0,194,1890
Punjab,Patiala,2016,Cotton,7.55,1122.0,372.0,32.0,609,7.56,0.59,174.0,15.0,193,890
Punjab,Patiala,2016,Sugarcane,7.59,1121.0,369.0,30.0,602,7.55,0.62,172.0,14.0,195,3490
Punjab,Amritsar,2016,Wheat,7.03,691.0,292.0,28.0,762,7.01,0.78,209.0,19.0,215,4950
Punjab,Amritsar,2016,Rice,7.09,693.0,293.0,32.0,758,6.97,0.77,208.0,18.0,213,5000
Punjab,Amritsar,2016,Bajra,7.07,694.0,291.0,30.0,764,6.96,0.75,213.0,18.0,217,1920
Punjab,Amritsar,2016,Cotton,7.04,695.0,293.0,33.0,760,6.98,0.8,207.0,19.0,216,870
Punjab,Amritsar,2016,Sugarcane,7.05,690.0,294.0,32.0,761,6.96,0.76,210.0,20.0,218,3600
Punjab,Jalandhar,2016,Wheat,7.22,947.0,336.0,36.0,726,7.27,0.73,216.0,20.0,220,4600
Punjab,Jalandhar,2016,Rice,7.28,942.0,338.0,37.0,729,7.24,0.74,219.0,22.0,223,4650
Punjab,Jalandhar,2016,Bajra,7.21,949.0,335.0,39.0,725,7.25,0.74,214.0,21.0,225,1890
Punjab,Jalandhar,2016,Cotton,7.25,941.0,334.0,35.0,722,7.15,0.74,211.0,21.0,220,910
Punjab,Jalandhar,2016,Sugarcane,7.23,943.0,336.0,36.0,723,7.13,0.72,213.0,19.0,222,3535
Punjab,Firozpur,2016,Wheat,7.19,923.0,331.0,30.0,704,7.13,0.69,209.0,20.0,212,4750
Punjab,Firozpur,2016,Rice,7.21,921.0,329.0,33.0,709,7.11,0.7,212.0,19.0,215,4880
Punjab,Firozpur,2016,Bajra,7.18,924.0,332.0,34.0,707,7.1,0.73,208.0,21.0,213,1950
Punjab,Firozpur,2016,Cotton,7.16,920.0,330.0,31.0,705,7.09,0.72,210.0,21.0,212,890
Punjab,Firozpur,2016,Sugarcane,7.2,925.0,331.0,34.0,706,7.1,0.68,209.0,19.0,211,3545
Punjab,Moga,2016,Wheat,8.07,1287.0,507.0,40.0,581,7.79,0.54,162.0,12.0,154,4750
Punjab,Moga,2016,Rice,8.01,1283.0,505.0,43.0,582,7.75,0.51,164.0,13.0,155,4800
Punjab,Moga,2016,Bajra,8.08,1288.0,510.0,45.0,584,7.82,0.53,163.0,13.0,154,1900
Punjab,Moga,2016,Cotton,8.03,1284.0,509.0,41.0,585,7.81,0.52,163.0,14.0,152,850
Punjab,Moga,2016,Sugarcane,8.06,1281.0,504.0,43.0,586,7.8,0.52,161.0,13.0,154,3500
Punjab,Kapurthala,2016,Wheat,8.46,1154.0,439.0,42.0,591,7.89,0.54,175.0,14.0,151,4700
Punjab,Kapurthala,2016,Rice,8.44,1152.0,437.0,40.0,588,7.94,0.55,172.0,13.0,153,4750
Punjab,Kapurthala,2016,Bajra,8.41,1153.0,438.0,39.0,593,7.93,0.56,173.0,12.0,150,1850
Punjab,Kapurthala,2016,Cotton,8.47,1156.0,441.0,42.0,590,7.94,0.54,173.0,13.0,152,870
Punjab,Kapurthala,2016,Sugarcane,8.45,1151.0,436.0,41.0,589,7.9,0.54,172.0,13.0,153,3560
Punjab,Hoshiarpur,2016,Wheat,6.57,688.0,278.0,25.0,774,6.46,0.88,232.0,25.0,238,4900
Punjab,Hoshiarpur,2016,Rice,6.54,682.0,283.0,27.0,775,6.52,0.93,230.0,23.0,242,4950
Punjab,Hoshiarpur,2016,Bajra,6.53,689.0,282.0,24.0,773,6.54,0.9,228.0,24.0,237,1950
Punjab,Hoshiarpur,2016,Cotton,6.56,681.0,284.0,26.0,776,6.53,0.91,230.0,22.0,239,850
Punjab,Hoshiarpur,2016,Sugarcane,6.52,687.0,281.0,28.0,771,6.5,0.935,229.0,24.0,240,3610
Punjab,Ludhiana,2016,Wheat,7.22,945.0,337.0,38.0,719,7.18,0.72,211.0,20.0,223,4700
Punjab,Ludhiana,2016,Rice,7.21,939.0,336.0,36.0,722,7.12,0.71,214.0,22.0,221,4750
Punjab,Ludhiana,2016,Bajra,7.29,944.0,333.0,37.0,727,7.19,0.75,215.0,20.0,222,1930
Punjab,Ludhiana,2016,Cotton,7.23,946.0,335.0,36.0,720,7.14,0.71,212.0,21.0,220,900
Punjab,Ludhiana,2016,Sugarcane,7.26,948.0,338.0,37.0,726,7.17,0.74,210.0,21.0,223,3590
Punjab,Ludhiana,2015,Wheat,7.15,917.0,329.0,32.0,707,7.11,0.7,209.0,20.0,212,4650
Punjab,Ludhiana,2015,Rice,7.17,921.0,330.0,35.0,709,7.08,0.73,211.0,21.0,211,4700
Punjab,Ludhiana,2015,Bajra,7.21,918.0,328.0,33.0,713,7.09,0.69,208.0,19.0,215,1880
Punjab,Ludhiana,2015,Cotton,7.12,922.0,331.0,34.0,704,7.06,0.73,209.0,20.0,212,890
Punjab,Ludhiana,2015,Sugarcane,7.13,920.0,332.0,32.0,708,7.07,0.68,212.0,20.0,215,3500
Punjab,Bathinda,2015,Wheat,8.01,1282.0,511.0,41.0,589,7.81,0.52,163.0,15.0,152,4650
Punjab,Bathinda,2015,Rice,8.02,1284.0,509.0,40.0,583,7.82,0.53,162.0,14.0,154,4700
Punjab,Bathinda,2015,Bajra,8.08,1280.0,510.0,43.0,587,7.79,0.54,165.0,12.0,155,1850
Punjab,Bathinda,2015,Cotton,8.07,1285.0,510.0,44.0,588,7.81,0.51,161.0,13.0,154,870
Punjab,Bathinda,2015,Sugarcane,8.04,1281.0,511.0,41.0,586,7.8,0.52,162.0,13.0,152,3490
Punjab,Sangrur,2015,Wheat,8.45,1152.0,440.0,43.0,591,7.94,0.53,172.0,12.0,153,4350
Punjab,Sangrur,2015,Rice,8.42,1156.0,438.0,39.0,594,7.95,0.54,175.0,13.0,154,4400
Punjab,Sangrur,2015,Bajra,8.5,1157.0,436.0,40.0,593,7.89,0.55,172.0,13.0,152,1870
Punjab,Sangrur,2015,Cotton,8.46,1151.0,437.0,41.0,590,7.9,0.54,173.0,12.0,153,860
Punjab,Sangrur,2015,Sugarcane,8.43,1153.0,434.0,40.0,595,7.91,0.56,171.0,13.0,153,3900
Punjab,Patiala,2015,Wheat,7.53,1112.0,362.0,32.0,599,7.53,0.57,172.0,13.0,192,4450
Punjab,Patiala,2015,Rice,7.56,1115.0,368.0,31.0,602,7.52,0.58,175.0,15.0,194,4500
Punjab,Patiala,2015,Bajra,7.58,1113.0,360.0,33.0,603,7.51,0.6,173.0,14.0,193,1850
Punjab,Patiala,2015,Cotton,7.55,1111.0,365.0,31.0,597,7.55,0.59,170.0,15.0,191,850
Punjab,Patiala,2015,Sugarcane,7.51,1114.0,366.0,33.0,596,7.56,0.58,172.0,14.0,193,3490
Punjab,Amritsar,2015,Wheat,6.95,682.0,278.0,24.0,746,6.95,0.75,205.0,17.0,212,4900
Punjab,Amritsar,2015,Rice,6.93,686.0,280.0,25.0,748,6.98,0.76,203.0,18.0,215,5000
Punjab,Amritsar,2015,Bajra,6.91,680.0,279.0,27.0,745,6.92,0.75,207.0,16.0,213,1860
Punjab,Amritsar,2015,Cotton,6.94,684.0,277.0,28.0,743,6.91,0.74,205.0,19.0,212,840
Punjab,Amritsar,2015,Sugarcane,6.96,681.0,276.0,27.0,741,6.98,0.75,204.0,17.0,212,3600
Punjab,Jalandhar,2015,Wheat,7.18,906.0,322.0,30.0,698,7.08,0.7,209.0,19.0,212,4600
Punjab,Jalandhar,2015,Rice,7.19,904.0,325.0,29.0,706,7.1,0.71,210.0,18.0,215,4700
Punjab,Jalandhar,2015,Bajra,7.22,905.0,324.0,32.0,704,7.09,0.73,211.0,20.0,213,1800
Punjab,Jalandhar,2015,Cotton,7.17,902.0,322.0,34.0,705,7.07,0.71,210.0,18.0,210,810
Punjab,Jalandhar,2015,Sugarcane,7.21,903.0,320.0,31.0,704,7.09,0.73,208.0,19.0,211,3700
Punjab,Firozpur,2015,Wheat,7.81,1281.0,511.0,45.0,589,7.81,0.52,161.0,13.0,153,4750
Punjab,Firozpur,2015,Rice,7.84,1280.0,514.0,44.0,588,7.83,0.51,162.0,14.0,154,4800
Punjab,Firozpur,2015,Bajra,7.83,1284.0,510.0,44.0,587,7.82,0.54,163.0,13.0,152,1800
Punjab,Firozpur,2015,Cotton,7.82,1283.0,511.0,45.0,583,7.81,0.52,161.0,13.0,154,800
Punjab,Firozpur,2015,Sugarcane,7.79,1285.0,512.0,43.0,586,7.8,0.52,162.0,14.0,153,3800
Punjab,Moga,2015,Wheat,8.41,1155.0,439.0,40.0,592,7.91,0.56,173.0,11.0,151,4700
Punjab,Moga,2015,Rice,8.43,1156.0,441.0,41.0,594,7.95,0.58,170.0,13.0,150,4800
Punjab,Moga,2015,Bajra,8.44,1154.0,440.0,42.0,591,7.89,0.57,171.0,14.0,153,1850
Punjab,Moga,2015,Cotton,8.4,1157.0,438.0,40.0,590,7.9,0.55,172.0,11.0,153,850
Punjab,Moga,2015,Sugarcane,8.45,1152.0,437.0,43.0,595,7.91,0.56,170.0,13.0,152,3650
Punjab,Kapurthala,2015,Wheat,6.93,902.0,318.0,31.0,688,6.81,0.63,180.0,19.0,185,4700
Punjab,Kapurthala,2015,Rice,6.92,904.0,317.0,30.0,686,6.87,0.62,179.0,21.0,183,4800
Punjab,Kapurthala,2015,Bajra,6.97,900.0,315.0,32.0,685,6.83,0.64,184.0,20.0,186,2000
Punjab,Kapurthala,2015,Cotton,6.96,901.0,316.0,33.0,689,6.86,0.6,182.0,18.0,187,950
Punjab,Kapurthala,2015,Sugarcane,6.91,905.0,319.0,33.0,687,6.83,0.62,181.0,18.0,185,3710
Punjab,Hoshiarpur,2015,Wheat,6.52,672.0,273.0,24.0,762,6.43,0.87,224.0,21.0,232,4850
Punjab,Hoshiarpur,2015,Rice,6.55,671.0,271.0,25.0,765,6.42,0.89,220.0,23.0,234,4900
Punjab,Hoshiarpur,2015,Bajra,6.58,675.0,275.0,22.0,763,6.41,0.87,223.0,24.0,235,1840
Punjab,Hoshiarpur,2015,Cotton,6.57,673.0,269.0,25.0,766,6.46,0.88,222.0,21.0,231,820
Punjab,Hoshiarpur,2015,Sugarcane,6.51,670.0,270.0,23.0,760,6.44,0.88,222.0,22.0,235,3640
Punjab,Bathinda,2014,Wheat,8.0,1324.0,521.5575,44.0,587,7.8,0.53,163.0,13.0,155,4700
Punjab,Bathinda,2014,Rice,8.06,1293.0,521.5575,43.0,585,7.87,0.52,161.0,15.0,156,4750
Punjab,Bathinda,2014,Bajra,8.01,1329.0,521.5575,46.0,589,7.81,0.54,162.0,14.0,152,1930
Punjab,Bathinda,2014,Cotton,8.02,1302.0,521.5575,44.0,582,7.88,0.51,163.0,13.0,153,950
Punjab,Bathinda,2014,Sugarcane,8.04,1334.0,521.5575,45.0,580,7.79,0.53,161.0,13.0,154,3600
Punjab,Sangrur,2014,Wheat,8.1,1157.0,439.0,38.0,589,7.89,0.53,172.0,13.0,151,4350
Punjab,Sangrur,2014,Rice,8.11,1160.0,436.0,39.0,594,7.94,0.54,171.0,13.0,154,4400
Punjab,Sangrur,2014,Bajra,8.14,1152.0,434.0,37.0,591,7.92,0.55,173.0,13.0,153,1900
Punjab,Sangrur,2014,Cotton,8.13,1163.0,435.0,36.0,590,7.9,0.56,174.0,14.0,155,920
Punjab,Sangrur,2014,Sugarcane,8.08,1159.0,433.0,40.0,595,7.91,0.53,175.0,12.0,153,3500
Punjab,Patiala,2014,Wheat,7.51,1113.0,366.0,32.0,597,7.57,0.59,171.0,13.0,192,4450
Punjab,Patiala,2014,Rice,7.56,1111.0,368.0,33.0,602,7.53,0.61,170.0,14.0,193,4500
Punjab,Patiala,2014,Bajra,7.54,1114.0,362.0,31.0,603,7.58,0.62,173.0,14.0,194,1920
Punjab,Patiala,2014,Cotton,7.58,1109.0,367.0,32.0,601,7.56,0.61,172.0,14.0,192,920
Punjab,Patiala,2014,Sugarcane,7.52,1112.0,365.0,34.0,599,7.54,0.6,174.0,13.0,191,3800
Punjab,Amritsar,2014,Wheat,6.98,682.0,282.0,28.0,747,6.92,0.75,207.0,17.0,212,4900
Punjab,Amritsar,2014,Rice,6.96,687.0,277.0,26.0,748,6.98,0.76,203.0,18.0,214,4950
Punjab,Amritsar,2014,Bajra,6.97,678.0,283.0,29.0,749,6.97,0.75,209.0,18.0,213,1900
Punjab,Amritsar,2014,Cotton,6.99,684.0,278.0,28.0,741,6.95,0.75,206.0,17.0,212,900
